idVotacao;n_partidos;n_orientacoes_distintas;n_sim;n_nao;n_obs;n_lib;n_abst;n_null;unanime_sim;unanime_nao;divergencia_sim_nao;liberados_majoritarios
2255149-100;8;2;5;0;0;1;0;2;False;False;False;False
2255149-106;8;2;5;0;0;1;0;2;False;False;False;False
2255149-115;8;2;5;0;0;1;0;2;False;False;False;False
2255149-120;8;2;5;0;0;1;0;2;False;False;False;False
2255149-49;8;1;0;6;0;0;0;2;False;True;False;False
2255149-75;8;1;0;6;0;0;0;2;False;True;False;False
2255149-80;8;2;1;5;0;0;0;2;False;False;True;False
2255149-83;8;2;5;0;0;1;0;2;False;False;False;False
2255149-89;8;2;0;5;0;1;0;2;False;False;False;False
2255149-92;8;2;0;5;0;1;0;2;False;False;False;False
2255149-94;8;2;5;0;0;1;0;2;False;False;False;False
2255149-97;8;2;0;5;0;1;0;2;False;False;False;False
2255199-44;8;2;1;3;0;0;0;4;False;False;True;False
2255199-60;8;1;0;4;0;0;0;4;False;False;False;False
2255199-68;8;1;0;4;0;0;0;4;False;False;False;False
2255199-78;8;1;0;4;0;0;0;4;False;False;False;False
2255199-80;8;1;5;0;0;0;0;3;False;False;False;False
2255199-88;8;1;5;0;0;0;0;3;False;False;False;False
2255363-43;8;1;0;7;0;0;0;1;False;True;False;False
2255363-59;8;1;0;8;0;0;0;0;False;True;False;False
2255363-71;8;1;0;6;0;0;0;2;False;True;False;False
2255387-65;8;2;1;6;0;0;0;1;False;False;True;False
2255387-98;8;1;0;7;0;0;0;1;False;True;False;False
2255608-58;8;1;6;0;0;0;0;2;True;False;False;False
2255756-42;5;1;0;4;0;0;0;1;False;False;False;False
2256130-22;8;1;0;8;0;0;0;0;False;True;False;False
2256130-44;8;1;8;0;0;0;0;0;True;False;False;False
2256130-46;8;1;8;0;0;0;0;0;True;False;False;False
2256130-50;8;1;8;0;0;0;0;0;True;False;False;False
2256246-12;7;2;2;0;4;0;0;1;False;False;False;False
2256542-68;8;1;8;0;0;0;0;0;True;False;False;False
2257804-103;5;1;1;0;0;0;0;4;False;False;False;False
2258555-48;7;1;3;0;0;0;0;4;False;False;False;False
2258555-52;6;1;2;0;0;0;0;4;False;False;False;False
2258555-56;7;1;3;0;0;0;0;4;False;False;False;False
2258555-60;7;1;2;0;0;0;0;5;False;False;False;False
2258716-15;8;2;4;0;0;2;0;2;False;False;False;False
2258717-9;8;1;8;0;0;0;0;0;True;False;False;False
2258828-105;7;1;1;0;0;0;0;6;False;False;False;False
2258907-9;8;1;8;0;0;0;0;0;True;False;False;False
2258964-34;8;1;0;7;0;0;0;1;False;True;False;False
2258964-50;8;1;0;8;0;0;0;0;False;True;False;False
2258964-53;8;1;0;7;0;0;0;1;False;True;False;False
2258964-56;8;1;0;8;0;0;0;0;False;True;False;False
2259474-8;8;1;6;0;0;0;0;2;True;False;False;False
2260433-104;8;1;0;5;0;0;0;3;False;False;False;False
2260433-108;8;1;0;7;0;0;0;1;False;True;False;False
2260433-116;8;1;7;0;0;0;0;1;True;False;False;False
2260433-124;8;1;0;8;0;0;0;0;False;True;False;False
2260433-129;8;1;8;0;0;0;0;0;True;False;False;False
2260433-136;8;2;7;1;0;0;0;0;False;False;True;False
2260433-145;8;2;7;1;0;0;0;0;False;False;True;False
2260433-156;8;2;5;0;0;3;0;0;False;False;False;False
2260433-162;8;2;7;1;0;0;0;0;False;False;True;False
2260433-167;8;2;1;7;0;0;0;0;False;False;True;False
2260433-176;8;1;8;0;0;0;0;0;True;False;False;False
2260433-194;8;1;0;8;0;0;0;0;False;True;False;False
2260433-198;8;1;0;7;0;0;0;1;False;True;False;False
2260433-200;8;1;0;8;0;0;0;0;False;True;False;False
2260433-204;8;1;0;8;0;0;0;0;False;True;False;False
2260433-210;8;1;8;0;0;0;0;0;True;False;False;False
2260433-305;8;1;0;6;0;0;0;2;False;True;False;False
2260433-312;8;1;6;0;0;0;0;2;True;False;False;False
2260433-329;8;1;0;6;0;0;0;2;False;True;False;False
2260433-338;8;1;0;6;0;0;0;2;False;True;False;False
2260433-53;8;1;0;6;0;0;0;2;False;True;False;False
2260433-58;8;1;0;6;0;0;0;2;False;True;False;False
2260433-64;8;1;0;8;0;0;0;0;False;True;False;False
2260433-76;8;1;0;7;0;0;0;1;False;True;False;False
2260433-83;8;1;0;8;0;0;0;0;False;True;False;False
2260433-87;8;1;8;0;0;0;0;0;True;False;False;False
2260433-92;8;1;0;8;0;0;0;0;False;True;False;False
2260433-96;8;1;7;0;0;0;0;1;True;False;False;False
2260458-52;8;1;0;5;0;0;0;3;False;False;False;False
2260458-55;8;1;6;0;0;0;0;2;True;False;False;False
2260781-10;8;1;7;0;0;0;0;1;True;False;False;False
2260971-103;8;1;0;8;0;0;0;0;False;True;False;False
2260971-110;8;1;0;8;0;0;0;0;False;True;False;False
2260971-117;8;1;0;8;0;0;0;0;False;True;False;False
2260971-122;8;1;8;0;0;0;0;0;True;False;False;False
2260971-130;8;1;0;8;0;0;0;0;False;True;False;False
2260971-134;8;1;8;0;0;0;0;0;True;False;False;False
2260971-146;8;1;8;0;0;0;0;0;True;False;False;False
2260971-149;8;1;0;8;0;0;0;0;False;True;False;False
2260971-30;8;1;0;6;0;0;0;2;False;True;False;False
2260971-38;8;1;0;7;0;0;0;1;False;True;False;False
2260971-43;8;1;0;8;0;0;0;0;False;True;False;False
2260971-60;8;1;0;8;0;0;0;0;False;True;False;False
2260971-62;8;1;0;8;0;0;0;0;False;True;False;False
2260971-64;8;1;0;8;0;0;0;0;False;True;False;False
2260971-69;8;1;0;8;0;0;0;0;False;True;False;False
2260971-74;8;1;8;0;0;0;0;0;True;False;False;False
2260971-83;8;1;8;0;0;0;0;0;True;False;False;False
2260971-85;8;1;0;8;0;0;0;0;False;True;False;False
2260971-89;8;1;8;0;0;0;0;0;True;False;False;False
2260971-98;8;1;0;8;0;0;0;0;False;True;False;False
2261121-104;8;2;6;0;0;1;0;1;True;False;False;False
2261121-110;8;1;0;8;0;0;0;0;False;True;False;False
2261121-114;8;2;0;7;0;1;0;0;False;True;False;False
2261121-172;8;1;8;0;0;0;0;0;True;False;False;False
2261121-177;8;3;1;3;0;2;0;2;False;False;True;False
2261121-82;8;2;7;0;0;1;0;0;True;False;False;False
2261121-88;8;1;7;0;0;0;0;1;True;False;False;False
2261121-90;8;1;7;0;0;0;0;1;True;False;False;False
2261121-99;8;2;6;2;0;0;0;0;False;False;True;False
2261939-113;8;1;0;6;0;0;0;2;False;True;False;False
2261939-31;8;2;1;5;0;0;0;2;False;False;True;False
2261939-42;8;1;0;6;0;0;0;2;False;True;False;False
2261939-48;8;1;0;6;0;0;0;2;False;True;False;False
2261939-52;8;1;0;6;0;0;0;2;False;True;False;False
2261939-55;8;1;7;0;0;0;0;1;True;False;False;False
2261939-58;8;1;7;0;0;0;0;1;True;False;False;False
2261939-62;8;1;6;0;0;0;0;2;True;False;False;False
2261939-72;8;1;0;5;0;0;0;3;False;False;False;False
2261939-76;8;1;0;5;0;0;0;3;False;False;False;False
2261939-80;8;1;0;6;0;0;0;2;False;True;False;False
2261939-85;8;1;0;6;0;0;0;2;False;True;False;False
2261939-89;8;2;3;4;0;0;0;1;False;False;True;False
2261939-94;8;1;7;0;0;0;0;1;True;False;False;False
2261939-99;8;1;0;8;0;0;0;0;False;True;False;False
2262083-244;8;1;4;0;0;0;0;4;False;False;False;False
2262083-558;8;1;0;4;0;0;0;4;False;False;False;False
2262083-566;8;1;0;6;0;0;0;2;False;True;False;False
2262083-570;8;1;0;6;0;0;0;2;False;True;False;False
2262083-597;8;2;2;2;0;0;0;4;False;False;True;False
2262108-41;6;1;0;4;0;0;0;2;False;False;False;False
2262837-19;4;1;0;2;0;0;0;2;False;False;False;False
2262945-52;7;1;0;2;0;0;0;5;False;False;False;False
2263290-48;8;1;6;0;0;0;0;2;True;False;False;False
2263290-53;8;1;0;6;0;0;0;2;False;True;False;False
2263410-69;8;2;4;3;0;0;0;1;False;False;True;False
2263410-70;8;1;0;6;0;0;0;2;False;True;False;False
2263410-74;8;1;0;7;0;0;0;1;False;True;False;False
2263719-64;8;1;8;0;0;0;0;0;True;False;False;False
2263719-67;8;1;0;8;0;0;0;0;False;True;False;False
2263719-89;8;1;0;8;0;0;0;0;False;True;False;False
2263719-93;8;1;0;8;0;0;0;0;False;True;False;False
2263846-8;8;1;5;0;0;0;0;3;False;False;False;False
2264253-10;8;1;6;0;0;0;0;2;True;False;False;False
2264286-57;7;1;0;3;0;0;0;4;False;False;False;False
2264376-31;4;1;0;1;0;0;0;3;False;False;False;False
2264837-9;8;1;8;0;0;0;0;0;True;False;False;False
2265123-52;8;1;5;0;0;0;0;3;False;False;False;False
2265124-102;8;1;0;8;0;0;0;0;False;True;False;False
2265124-107;8;1;0;8;0;0;0;0;False;True;False;False
2265124-34;8;1;0;7;0;0;0;1;False;True;False;False
2265124-39;8;1;0;8;0;0;0;0;False;True;False;False
2265124-52;8;1;0;6;0;0;0;2;False;True;False;False
2265124-54;8;1;0;8;0;0;0;0;False;True;False;False
2265124-64;8;1;0;6;0;0;0;2;False;True;False;False
2265124-68;8;1;0;7;0;0;0;1;False;True;False;False
2265124-70;8;1;7;0;0;0;0;1;True;False;False;False
2265124-74;8;1;0;6;0;0;0;2;False;True;False;False
2265124-82;8;1;7;0;0;0;0;1;True;False;False;False
2265124-85;8;1;0;7;0;0;0;1;False;True;False;False
2265124-91;8;1;0;8;0;0;0;0;False;True;False;False
2265295-39;8;1;0;7;0;0;0;1;False;True;False;False
2265295-61;8;1;0;8;0;0;0;0;False;True;False;False
2265440-8;8;1;8;0;0;0;0;0;True;False;False;False
2265505-38;8;1;0;7;0;0;0;1;False;True;False;False
2265505-41;8;1;8;0;0;0;0;0;True;False;False;False
2265603-43;8;1;0;8;0;0;0;0;False;True;False;False
2265603-59;8;1;0;6;0;0;0;2;False;True;False;False
2265631-107;8;2;5;1;0;0;0;2;False;False;True;False
2265631-109;8;2;2;1;0;0;0;5;False;False;True;False
2265631-114;8;2;1;3;0;0;0;4;False;False;True;False
2265631-116;8;1;3;0;0;0;0;5;False;False;False;False
2265631-118;8;2;3;1;0;0;0;4;False;False;True;False
2265631-121;8;1;4;0;0;0;0;4;False;False;False;False
2265631-123;8;2;1;3;0;0;0;4;False;False;True;False
2266115-55;8;2;1;4;0;0;0;3;False;False;True;False
2266116-68;8;1;0;5;0;0;0;3;False;False;False;False
2266116-73;8;1;0;4;0;0;0;4;False;False;False;False
2266116-83;8;1;0;5;0;0;0;3;False;False;False;False
2266116-87;8;1;5;0;0;0;0;3;False;False;False;False
2266146-42;8;1;0;4;0;0;0;4;False;False;False;False
2266253-8;8;1;8;0;0;0;0;0;True;False;False;False
2266304-9;8;1;8;0;0;0;0;0;True;False;False;False
2266321-8;8;1;5;0;0;0;0;3;False;False;False;False
2266921-7;8;1;5;0;0;0;0;3;False;False;False;False
2267065-45;8;1;0;4;0;0;0;4;False;False;False;False
2267065-55;8;1;0;5;0;0;0;3;False;False;False;False
2267065-67;8;1;0;5;0;0;0;3;False;False;False;False
2267065-75;8;1;0;5;0;0;0;3;False;False;False;False
2267419-90;6;2;1;2;0;0;0;3;False;False;True;False
2267621-58;8;1;6;0;0;0;0;2;True;False;False;False
2267660-10;8;1;8;0;0;0;0;0;True;False;False;False
2267685-143;8;1;0;6;0;0;0;2;False;True;False;False
2267685-149;8;2;0;5;1;0;0;2;False;False;False;False
2267685-154;8;2;0;5;1;0;0;2;False;False;False;False
2267685-158;8;1;0;6;0;0;0;2;False;True;False;False
2267685-33;8;1;0;5;0;0;0;3;False;False;False;False
2267685-38;8;1;0;4;0;0;0;4;False;False;False;False
2267685-46;8;1;6;0;0;0;0;2;True;False;False;False
2267685-56;8;1;0;6;0;0;0;2;False;True;False;False
2267685-64;8;1;0;6;0;0;0;2;False;True;False;False
2267685-96;8;1;6;0;0;0;0;2;True;False;False;False
2267686-106;8;1;0;3;0;0;0;5;False;False;False;False
2267686-112;8;1;0;6;0;0;0;2;False;True;False;False
2267686-117;8;1;0;6;0;0;0;2;False;True;False;False
2267686-119;8;1;6;0;0;0;0;2;True;False;False;False
2267686-123;8;1;6;0;0;0;0;2;True;False;False;False
2267686-126;8;1;6;0;0;0;0;2;True;False;False;False
2267686-129;8;1;6;0;0;0;0;2;True;False;False;False
2267686-131;8;1;6;0;0;0;0;2;True;False;False;False
2267686-44;8;1;0;6;0;0;0;2;False;True;False;False
2267686-52;8;1;0;4;0;0;0;4;False;False;False;False
2267727-57;5;2;0;2;1;0;0;2;False;False;False;False
2267745-104;8;1;6;0;0;0;0;2;True;False;False;False
2267745-52;8;1;0;6;0;0;0;2;False;True;False;False
2267745-65;8;1;0;6;0;0;0;2;False;True;False;False
2267745-68;8;1;0;6;0;0;0;2;False;True;False;False
2267745-74;8;1;6;0;0;0;0;2;True;False;False;False
2267745-99;8;1;0;6;0;0;0;2;False;True;False;False
2267811-124;8;1;0;6;0;0;0;2;False;True;False;False
2267811-28;8;1;0;5;0;0;0;3;False;False;False;False
2267811-46;8;2;1;4;0;0;0;3;False;False;True;False
2267811-50;8;1;5;0;0;0;0;3;False;False;False;False
2267811-51;8;1;6;0;0;0;0;2;True;False;False;False
2267811-54;8;1;0;5;0;0;0;3;False;False;False;False
2267811-58;8;1;5;0;0;0;0;3;False;False;False;False
2267811-61;8;1;0;5;0;0;0;3;False;False;False;False
2267811-64;8;1;0;5;0;0;0;3;False;False;False;False
2267811-66;8;2;4;1;0;0;0;3;False;False;True;False
2267811-73;8;1;0;5;0;0;0;3;False;False;False;False
2267811-76;8;1;5;0;0;0;0;3;False;False;False;False
2267811-79;8;2;5;1;0;0;0;2;False;False;True;False
2268029-104;8;2;1;5;0;0;0;2;False;False;True;False
2268069-50;8;1;0;6;0;0;0;2;False;True;False;False
2268069-73;8;1;0;6;0;0;0;2;False;True;False;False
2268414-39;8;1;6;0;0;0;0;2;True;False;False;False
2268414-55;8;1;0;6;0;0;0;2;False;True;False;False
2268416-39;8;1;0;6;0;0;0;2;False;True;False;False
2268416-43;8;1;6;0;0;0;0;2;True;False;False;False
2268417-30;8;1;0;5;0;0;0;3;False;False;False;False
2268417-35;8;1;0;5;0;0;0;3;False;False;False;False
2268417-49;8;1;0;6;0;0;0;2;False;True;False;False
2268417-52;8;1;6;0;0;0;0;2;True;False;False;False
2268417-54;8;1;6;0;0;0;0;2;True;False;False;False
2268417-57;8;1;0;6;0;0;0;2;False;True;False;False
2268417-63;8;1;0;5;0;0;0;3;False;False;False;False
2268417-71;8;1;0;6;0;0;0;2;False;True;False;False
2268417-74;8;1;5;0;0;0;0;3;False;False;False;False
2268417-77;8;1;5;0;0;0;0;3;False;False;False;False
2268417-80;8;1;0;6;0;0;0;2;False;True;False;False
2268619-48;8;1;0;6;0;0;0;2;False;True;False;False
2268676-103;5;2;1;2;0;0;0;2;False;False;True;False
2268676-120;6;2;1;3;0;0;0;2;False;False;True;False
2268676-85;6;1;0;3;0;0;0;3;False;False;False;False
2268884-83;8;1;0;6;0;0;0;2;False;True;False;False
2268884-94;8;1;6;0;0;0;0;2;True;False;False;False
2268936-61;8;1;5;0;0;0;0;3;False;False;False;False
2269049-8;8;1;5;0;0;0;0;3;False;False;False;False
2269480-8;8;1;6;0;0;0;0;2;True;False;False;False
2269481-8;8;1;7;0;0;0;0;1;True;False;False;False
2269485-45;8;1;0;8;0;0;0;0;False;True;False;False
2269485-69;8;1;0;7;0;0;0;1;False;True;False;False
2269710-9;8;1;8;0;0;0;0;0;True;False;False;False
2269745-144;7;1;1;0;0;0;0;6;False;False;False;False
2269745-70;7;1;0;0;1;0;0;6;False;False;False;False
2269745-79;7;1;0;1;0;0;0;6;False;False;False;False
2269745-84;7;1;1;0;0;0;0;6;False;False;False;False
2269745-86;7;1;0;1;0;0;0;6;False;False;False;False
2269745-88;7;1;0;0;0;1;0;6;False;False;False;False
2269745-90;7;1;0;1;0;0;0;6;False;False;False;False
2269745-93;7;1;0;1;0;0;0;6;False;False;False;False
2269911-43;8;1;6;0;0;0;0;2;True;False;False;False
2269911-44;8;1;6;0;0;0;0;2;True;False;False;False
2269911-46;8;1;6;0;0;0;0;2;True;False;False;False
2269911-51;8;1;0;6;0;0;0;2;False;True;False;False
2269911-54;8;1;0;6;0;0;0;2;False;True;False;False
2269911-59;8;1;6;0;0;0;0;2;True;False;False;False
2269911-61;8;1;0;6;0;0;0;2;False;True;False;False
2269911-64;8;1;0;6;0;0;0;2;False;True;False;False
2269941-10;8;1;5;0;0;0;0;3;False;False;False;False
2270100-31;8;1;0;6;0;0;0;2;False;True;False;False
2270100-37;8;1;0;6;0;0;0;2;False;True;False;False
2270100-51;8;1;6;0;0;0;0;2;True;False;False;False
2270100-53;8;1;6;0;0;0;0;2;True;False;False;False
2270117-9;8;1;6;0;0;0;0;2;True;False;False;False
2270163-9;8;1;6;0;0;0;0;2;True;False;False;False
2270577-9;8;1;7;0;0;0;0;1;True;False;False;False
2270642-30;8;1;6;0;0;0;0;2;True;False;False;False
2270789-100;8;1;6;0;0;0;0;2;True;False;False;False
2270789-103;8;1;0;6;0;0;0;2;False;True;False;False
2270789-106;8;2;1;5;0;0;0;2;False;False;True;False
2270789-144;8;2;1;4;0;0;0;3;False;False;True;False
2270789-150;8;2;1;5;0;0;0;2;False;False;True;False
2270789-157;8;2;4;0;1;0;0;3;False;False;False;False
2270789-158;8;2;0;5;1;0;0;2;False;False;False;False
2270789-170;8;2;4;0;1;0;0;3;False;False;False;False
2270789-179;8;3;3;2;1;0;0;2;False;False;True;False
2270789-191;8;2;5;0;1;0;0;2;False;False;False;False
2270789-194;8;2;5;0;1;0;0;2;False;False;False;False
2270789-41;8;2;1;3;0;0;0;4;False;False;True;False
2270789-48;8;2;1;4;0;0;0;3;False;False;True;False
2270789-61;8;2;4;1;0;0;0;3;False;False;True;False
2270789-62;8;2;1;4;0;0;0;3;False;False;True;False
2270789-64;8;2;4;1;0;0;0;3;False;False;True;False
2270789-65;8;2;4;1;0;0;0;3;False;False;True;False
2270789-68;8;2;1;4;0;0;0;3;False;False;True;False
2270789-71;8;2;1;4;0;0;0;3;False;False;True;False
2270789-73;8;1;6;0;0;0;0;2;True;False;False;False
2270789-76;8;2;1;5;0;0;0;2;False;False;True;False
2270789-79;8;2;5;1;0;0;0;2;False;False;True;False
2270789-85;8;1;0;6;0;0;0;2;False;True;False;False
2270789-88;8;1;6;0;0;0;0;2;True;False;False;False
2270789-91;8;1;0;6;0;0;0;2;False;True;False;False
2270789-94;8;1;6;0;0;0;0;2;True;False;False;False
2270789-97;8;1;6;0;0;0;0;2;True;False;False;False
2270894-103;8;1;6;0;0;0;0;2;True;False;False;False
2270894-111;8;1;0;6;0;0;0;2;False;True;False;False
2270894-114;8;1;6;0;0;0;0;2;True;False;False;False
2270894-117;8;1;0;6;0;0;0;2;False;True;False;False
2270894-120;8;1;0;6;0;0;0;2;False;True;False;False
2270894-123;8;1;0;6;0;0;0;2;False;True;False;False
2270894-129;8;1;0;6;0;0;0;2;False;True;False;False
2270894-132;8;1;0;6;0;0;0;2;False;True;False;False
2270894-139;8;1;0;6;0;0;0;2;False;True;False;False
2270894-143;8;1;0;6;0;0;0;2;False;True;False;False
2270894-148;8;1;0;6;0;0;0;2;False;True;False;False
2270894-75;8;1;0;5;0;0;0;3;False;False;False;False
2270894-93;8;1;0;6;0;0;0;2;False;True;False;False
2270894-96;8;1;6;0;0;0;0;2;True;False;False;False
2270902-28;8;1;0;5;0;0;0;3;False;False;False;False
2270902-33;8;1;0;6;0;0;0;2;False;True;False;False
2270902-44;8;1;0;6;0;0;0;2;False;True;False;False
2270902-50;8;1;0;6;0;0;0;2;False;True;False;False
2270902-97;8;1;0;6;0;0;0;2;False;True;False;False
2270971-60;8;1;7;0;0;0;0;1;True;False;False;False
2271124-108;8;1;0;6;0;0;0;2;False;True;False;False
2271124-111;8;1;0;6;0;0;0;2;False;True;False;False
2271124-117;8;1;0;6;0;0;0;2;False;True;False;False
2271124-27;8;1;0;6;0;0;0;2;False;True;False;False
2271124-34;8;1;0;6;0;0;0;2;False;True;False;False
2271124-43;8;1;0;6;0;0;0;2;False;True;False;False
2271124-46;8;1;6;0;0;0;0;2;True;False;False;False
2271124-50;8;1;6;0;0;0;0;2;True;False;False;False
2271124-70;8;1;0;6;0;0;0;2;False;True;False;False
2271124-73;8;1;6;0;0;0;0;2;True;False;False;False
2271124-76;8;1;0;6;0;0;0;2;False;True;False;False
2271161-126;6;2;1;4;0;0;0;1;False;False;True;False
2271161-134;8;1;0;1;0;0;0;7;False;False;False;False
2271161-145;7;1;6;0;0;0;0;1;True;False;False;False
2271161-147;7;1;6;0;0;0;0;1;True;False;False;False
2271161-71;7;1;0;5;0;0;0;2;False;False;False;False
2271161-83;6;1;3;0;0;0;0;3;False;False;False;False
2271762-43;5;2;2;2;0;0;0;1;False;False;True;False
2272137-108;8;1;8;0;0;0;0;0;True;False;False;False
2272137-114;8;1;8;0;0;0;0;0;True;False;False;False
2272137-123;8;1;0;8;0;0;0;0;False;True;False;False
2272137-125;8;1;8;0;0;0;0;0;True;False;False;False
2272137-129;8;1;8;0;0;0;0;0;True;False;False;False
2272137-133;8;1;8;0;0;0;0;0;True;False;False;False
2272137-137;8;1;8;0;0;0;0;0;True;False;False;False
2272137-144;8;1;0;8;0;0;0;0;False;True;False;False
2272137-147;8;1;8;0;0;0;0;0;True;False;False;False
2272137-152;8;1;8;0;0;0;0;0;True;False;False;False
2272137-156;8;1;8;0;0;0;0;0;True;False;False;False
2272137-159;8;1;8;0;0;0;0;0;True;False;False;False
2272137-172;8;1;0;8;0;0;0;0;False;True;False;False
2272137-174;8;1;8;0;0;0;0;0;True;False;False;False
2272137-177;8;1;8;0;0;0;0;0;True;False;False;False
2272137-196;8;1;0;8;0;0;0;0;False;True;False;False
2272137-215;8;1;0;8;0;0;0;0;False;True;False;False
2272137-218;8;1;8;0;0;0;0;0;True;False;False;False
2272137-224;8;1;8;0;0;0;0;0;True;False;False;False
2272137-231;8;1;8;0;0;0;0;0;True;False;False;False
2272137-236;8;1;8;0;0;0;0;0;True;False;False;False
2272137-245;8;1;8;0;0;0;0;0;True;False;False;False
2272137-249;8;1;0;8;0;0;0;0;False;True;False;False
2272137-253;8;1;8;0;0;0;0;0;True;False;False;False
2272137-254;8;1;8;0;0;0;0;0;True;False;False;False
2272137-259;8;1;0;8;0;0;0;0;False;True;False;False
2272137-263;8;1;8;0;0;0;0;0;True;False;False;False
2272137-266;8;1;8;0;0;0;0;0;True;False;False;False
2272137-269;8;1;8;0;0;0;0;0;True;False;False;False
2272137-28;8;1;0;6;0;0;0;2;False;True;False;False
2272137-36;8;1;0;8;0;0;0;0;False;True;False;False
2272137-49;8;1;8;0;0;0;0;0;True;False;False;False
2272137-60;8;1;7;0;0;0;0;1;True;False;False;False
2272137-76;8;1;0;8;0;0;0;0;False;True;False;False
2272137-89;8;1;8;0;0;0;0;0;True;False;False;False
2272137-99;8;1;0;8;0;0;0;0;False;True;False;False
2273453-40;8;1;0;3;0;0;0;5;False;False;False;False
2273453-62;8;1;0;6;0;0;0;2;False;True;False;False
2273570-9;8;1;8;0;0;0;0;0;True;False;False;False
2273736-9;8;1;8;0;0;0;0;0;True;False;False;False
2273738-9;8;1;8;0;0;0;0;0;True;False;False;False
2273740-9;8;1;8;0;0;0;0;0;True;False;False;False
2274204-101;8;1;0;6;0;0;0;2;False;True;False;False
2274204-104;8;1;6;0;0;0;0;2;True;False;False;False
2274204-137;8;1;0;6;0;0;0;2;False;True;False;False
2274204-149;8;1;0;6;0;0;0;2;False;True;False;False
2274204-151;8;1;0;6;0;0;0;2;False;True;False;False
2274204-47;8;1;0;6;0;0;0;2;False;True;False;False
2274204-57;8;1;0;6;0;0;0;2;False;True;False;False
2274464-8;8;1;6;0;0;0;0;2;True;False;False;False
2274646-8;8;1;3;0;0;0;0;5;False;False;False;False
2275192-9;8;1;4;0;0;0;0;4;False;False;False;False
2275255-51;8;1;6;0;0;0;0;2;True;False;False;False
2275255-59;8;1;4;0;0;0;0;4;False;False;False;False
2275255-63;8;1;0;4;0;0;0;4;False;False;False;False
2275255-67;8;1;0;4;0;0;0;4;False;False;False;False
2275355-10;8;1;5;0;0;0;0;3;False;False;False;False
2275537-51;7;1;5;0;0;0;0;2;False;False;False;False
2275723-79;8;1;5;0;0;0;0;3;False;False;False;False
2275840-125;8;1;0;6;0;0;0;2;False;True;False;False
2275840-89;8;2;0;5;0;1;0;2;False;False;False;False
2276120-16;8;1;6;0;0;0;0;2;True;False;False;False
2276475-58;8;1;6;0;0;0;0;2;True;False;False;False
2276475-67;8;1;0;5;0;0;0;3;False;False;False;False
2276547-54;8;1;4;0;0;0;0;4;False;False;False;False
2277190-65;5;0;0;0;0;0;0;5;False;False;False;False
2277190-75;5;1;0;1;0;0;0;4;False;False;False;False
2277190-83;5;1;5;0;0;0;0;0;False;False;False;False
2277242-56;8;2;5;1;0;0;0;2;False;False;True;False
2277279-40;6;2;1;4;0;0;0;1;False;False;True;False
2277279-53;7;2;1;2;0;0;0;4;False;False;True;False
2277279-68;7;1;0;1;0;0;0;6;False;False;False;False
2278141-8;8;2;4;1;0;0;0;3;False;False;True;False
2278161-34;8;1;0;3;0;0;0;5;False;False;False;False
2278161-51;8;1;6;0;0;0;0;2;True;False;False;False
2278161-55;8;1;6;0;0;0;0;2;True;False;False;False
2278161-58;8;1;6;0;0;0;0;2;True;False;False;False
2278161-65;8;1;6;0;0;0;0;2;True;False;False;False
2278639-45;6;2;1;1;0;0;0;4;False;False;True;False
