outcome;cate_pp;pol_euclidean;pol_forte;pol_fraca
gov;1.803805238949388;116.4804969203943;4.710801259571917;0.296271710649176
gov;-7.004030896456426;127.38127970298387;4.721706312337836;0.3043170365327997
gov;14.294035868796447;83.06491256298965;4.313862662023891;0.2880323948453198
gov;0.7007421470063958;31.974711933225777;3.164140040081;0.2346601564288833
gov;-1.0567150822032412;31.925317493275852;4.222131201709505;0.2744271534117612
gov;1.8352654762660237;97.31008758586174;4.580257772994784;0.2545909070957047
gov;4.09462274785386;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-5.997880520889738;39.871443604736264;2.9884139520287616;0.2651799093155613
gov;1.1373461575024175;117.01246948017184;4.797809337609697;0.2922744106565197
gov;1.364162640952518;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-12.167455871044035;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-18.500702031271686;117.01246948017184;4.797809337609697;0.2922744106565197
gov;24.925254634902;43.898137385426345;3.4368982760242246;0.2053141963001402
gov;20.450586576671903;97.31008758586174;4.580257772994784;0.2545909070957047
gov;-2.8056128588363705;100.91890649916722;4.407265712982626;0.2962750919945573
gov;14.507948575270282;99.54613213820669;4.413787915915052;0.3002651306334791
gov;33.60704919359876;102.12163781779304;4.636528074021251;0.3051208869444385
gov;-2.3025029836045485;92.9064226868247;4.1928201640977;0.2614866118999204
gov;21.76398965721993;129.69091067923335;4.745785565727982;0.3044563791405524
gov;0.6912970524786219;31.253976817906004;3.031570577417947;0.1892259334761218
gov;-9.32932113840954;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-21.020069586775918;33.48824126787392;3.440083004411343;0.240120634396346
gov;-15.52034555576261;92.9064226868247;4.1928201640977;0.2614866118999204
gov;21.289349731238627;117.01246948017184;4.797809337609697;0.2922744106565197
gov;-8.480126539141997;92.9064226868247;4.1928201640977;0.2614866118999204
gov;15.230282167557696;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-0.018672594019403937;101.4410907087327;4.585218225538939;0.2741250065232457
gov;5.042752086689849;101.4410907087327;4.585218225538939;0.2741250065232457
gov;298.7722708233356;116.4804969203943;4.710801259571917;0.296271710649176
gov;-91.08975693344208;92.9064226868247;4.1928201640977;0.2614866118999204
gov;820.7916518075879;129.69091067923335;4.745785565727982;0.3044563791405524
gov;-0.7758203106320305;80.4131966383154;4.4180256001733476;0.2505297128997232
gov;22.827904944437865;89.65761335242998;4.460322935251162;0.2987195881998073
gov;-5.291925145735746;92.9064226868247;4.1928201640977;0.2614866118999204
gov;2.896670764226328;92.9064226868247;4.1928201640977;0.2614866118999204
gov;0.34338553161141344;82.2321098373115;4.345488777622322;0.2399380929110812
gov;-36.234402692794376;127.38127970298387;4.721706312337836;0.3043170365327997
gov;0.004916718183292992;46.20954702590653;3.7659178497791848;0.2513400599802654
gov;-26.254891943742198;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-0.972838659137748;43.70571612427157;3.613304862437544;0.2401808834164391
gov;0.5936127287299544;78.21017431224871;3.9574170188371656;0.2115905976923778
gov;-10.321543067841013;131.99689380244476;4.861926967612237;0.3086621792941271
gov;0.38332534772296395;52.13688445881277;3.488373988402257;0.2857690620046695
gov;15.491329078743776;31.925317493275852;4.222131201709505;0.2744271534117612
gov;5.177663275356403;129.69091067923335;4.745785565727982;0.3044563791405524
gov;-5.467246560617445;129.69091067923335;4.745785565727982;0.3044563791405524
gov;12.728622875890794;31.253976817906004;3.031570577417947;0.1892259334761218
gov;-6.159971451209029;131.99689380244476;4.861926967612237;0.3086621792941271
gov;6.0056208580478;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-71.74245119833978;102.12163781779304;4.636528074021251;0.3051208869444385
gov;-12.516025313534351;92.9064226868247;4.1928201640977;0.2614866118999204
gov;1.6652448702947131;117.01246948017184;4.797809337609697;0.2922744106565197
gov;48.01493273077333;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-3.888322316625464;82.2321098373115;4.345488777622322;0.2399380929110812
gov;-19.94897678399364;97.31008758586174;4.580257772994784;0.2545909070957047
gov;-79.72905098258947;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-7.2756901625991866;46.20954702590653;3.7659178497791848;0.2513400599802654
gov;0.9263895077796541;83.71525962501696;4.5768372919269575;0.2660585043246463
